,id,tag,entropy,KL_div,norm_entropy_diff
59,59,great cinematography,6.2953111493854355,7.117982052328925,0.14897681219877776
60,60,atmospheric,7.131383005314765,1.4215860476954139,0.0359535605786696
61,61,based on a book,7.19614554633627,0.9473271759473352,0.027198723398682245
62,62,canada,5.229732852593026,9.11092256428167,0.29302558397022554
63,63,death,6.983784203822223,2.3939980701187364,0.055906506442844284
64,64,incest,6.201837217191299,6.843265482880049,0.16161296025635788
65,65,meditative,5.8744913007914885,8.32711660119234,0.20586477858236304
66,66,melancholic,5.355882966108711,9.591008360349186,0.27597215020054056
67,67,nudity (full frontal),6.699892118166015,3.8863677284788967,0.09428407698600472
68,68,small town,6.745471971316846,4.180188590000322,0.08812242571770824
69,69,aging,5.967088402736792,7.902475925429709,0.19334716364503948
70,70,based on a play,6.116021519573641,6.828951810630647,0.1732138401520394
71,71,friendship,7.070462625270568,1.7344128903613911,0.04418900038410892
72,72,morgan freeman,6.07576423285181,7.778748284971101,0.17865596742188605
73,73,racism,6.551261244749015,4.784841416041303,0.11437654210798098
74,74,usa,7.045642705625407,2.2364363102677154,0.047544247906617314
75,75,emotional,6.9060464663915635,3.419146277337987,0.06641537813334884
76,76,heartwarming,6.641296005289252,5.195364020467846,0.10220531385417936
77,77,holocaust,4.857220159492915,9.798373216413227,0.3433832123790172
78,78,italy,6.0694594009954255,7.113935821963369,0.17950827765368374
79,79,love,7.072000740247135,1.7377434109836876,0.04398107237554803
80,80,oscar (best foreign language film),5.556856672854153,9.175425654444007,0.24880378941261813
81,81,oscar winner,6.56445540672978,6.022399627291778,0.11259290703057379
82,82,sentimental,6.3629988064302285,6.768461871923694,0.13982654713544104
83,83,survival,6.607283239488224,4.751631752810061,0.10680328394510226
84,84,natalie portman,5.711784317174327,8.896890096249763,0.227860103767984
85,85,robots,6.178674953593285,6.800383048625752,0.16474411977113393
86,86,star wars,5.106732318924449,10.15882369526839,0.3096532460158264
87,87,abortion,4.99622687660808,9.700795350015895,0.32459177590860866
88,88,charlize theron,5.424804644443574,9.206010914547164,0.26665506562547997
89,89,medicine,5.316961825603607,9.209962280931277,0.2812336523375312
90,90,orphans,5.618585085690598,8.935651324906242,0.2404591167787468
91,91,funny,7.1263744523275525,0.7655119179921915,0.03663063509147825
92,92,relationships,6.425984278105841,6.266732843486442,0.1313119406896935
93,93,island,6.258461902196178,6.041949488301281,0.15395822821888006
94,94,dogs,5.959060331982375,7.470223516248323,0.19443242761423735
95,95,multiple storylines,6.491222542433081,5.950958709278074,0.12249279349316353
96,96,action,7.052307192512352,1.391860797643403,0.04664331819226303
97,97,george lucas,4.975188228921453,10.452633772654657,0.3274358572568433
98,98,romance,7.1513292433216575,0.8837517677796434,0.03325715516669491
